Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
18263355,Providore,162,Taguig City,"Ground Floor, SM Aura Premier, C5 Road Corner 26th Street, Bonifacio Global City, Taguig City","SM Aura Premier, Bonifacio Global City, Taguig City","SM Aura Premier, Bonifacio Global City, Taguig City, Taguig City",121.0546558723,14.5464540148,"European, Filipino",1400,Botswana Pula(P),0,1,1,0,4,4.6,3F7E00,Excellent,480
18558865,Rackshack,162,Taguig City,"Fifth Floor, SM Aura Premier, C5 Road Corner 26th Street, Bonifacio Global City, Taguig City","SM Aura Premier, Bonifacio Global City, Taguig City","SM Aura Premier, Bonifacio Global City, Taguig City, Taguig City",121.0538599268,14.5459526175,American,800,Botswana Pula(P),0,1,1,0,3,4.6,3F7E00,Excellent,383
18641526,PizzaExpress,162,Taguig City,"Ground Floor, Uptown Place Mall, 36th Street Corner 9th Avenue, Bonifacio Global City, Taguig City","Uptown Place Mall, Bonifacio Global City, Taguig City","Uptown Place Mall, Bonifacio Global City, Taguig City, Taguig City",121.0540369526,14.5564755557,"Pizza, Italian",1200,Botswana Pula(P),0,1,1,0,3,4.8,3F7E00,Excellent,268
18611356,Mamma Mia,162,Taguig City,"Ground Floor, Uptown Place Mall, 36th Street Corner 9th Avenue, Bonifacio Global City, Taguig City","Uptown Place Mall, Bonifacio Global City, Taguig City","Uptown Place Mall, Bonifacio Global City, Taguig City, Taguig City",121.0542304069,14.5570402092,Italian,1200,Botswana Pula(P),0,0,0,0,3,4.0,5BA829,Very Good,140
6600980,A Tribo,30,Brasília,"SCLN, 105, Bloco B, Loja 59, Asa Norte, Rio de Janeiro",Asa Norte,"Asa Norte, Brasília",-47.8843333333,-15.7711666667,Healthy Food,100,Brazilian Real(R$),0,0,0,0,4,3.2,CDD614,Average,4
6601114,Caramella,30,Brasília,"SCLN 303, Bloco E, Asa Norte, Brasília",Asa Norte,"Asa Norte, Brasília",-47.8860000000,-15.7808333333,"Cafe, Desserts",50,Brazilian Real(R$),0,0,0,0,2,3.3,CDD614,Average,5
6600681,Chez Michou,30,Brasília,"SCLN, 208, Bloco A, Loja 30, Asa Norte, Brasília",Asa Norte,"Asa Norte, Brasília",-47.8817888889,-15.7641416667,"Fast Food, French",55,Brazilian Real(R$),0,0,0,0,2,3.2,CDD614,Average,6
6601075,Confraria Chico Mineiro,30,Brasília,"SCLN 104, Bloco D, Loja 38, Asa Norte, Brasília",Asa Norte,"Asa Norte, Brasília",-47.8838333333,-15.7770000000,Brazilian,80,Brazilian Real(R$),0,0,0,0,3,3.3,CDD614,Average,7
6601569,El Negro,30,Brasília,"SCLN 413, Bloco C, Asa Norte, Brasilia",Asa Norte,"Asa Norte, Brasília",-47.8879580000,-15.7603720000,"Argentine, Contemporary",300,Brazilian Real(R$),0,0,0,0,4,2.5,FFBA00,Average,10
6600785,Gratinado,30,Brasília,"SCLN 108, Bloco D, Loja 16, Asa Norte, Brasília",Asa Norte,"Asa Norte, Brasília",-47.8863333333,-15.7651666667,Italian,80,Brazilian Real(R$),0,0,0,0,3,3.1,CDD614,Average,5
6600399,La Fornacella,30,Brasília,"SCLN 312, Bloco B, Loja 43, Asa Norte, Brasília",Asa Norte,"Asa Norte, Brasília",-47.8901666667,-15.7526666667,"Italian, Pizza",60,Brazilian Real(R$),0,0,0,0,3,3.1,CDD614,Average,7
6600319,Nazo Sushi Bar,30,Brasília,"SCLN 214, Bloco D, Loja 1, Asa Norte, Brasília",Asa Norte,"Asa Norte, Brasília",-47.8866472222,-15.7448805556,Japanese,150,Brazilian Real(R$),0,0,0,0,4,3.2,CDD614,Average,4
6600810,Beirute,30,Brasília,"SCLN, 107, Bloco D, Loja 19, Asa Norte, Brasília",Asa Norte,"Asa Norte, Brasília",-47.8863333333,-15.7653333333,Arabian,90,Brazilian Real(R$),0,0,0,0,3,3.8,9ACD32,Good,13
6601005,Café Daniel Briand,30,Brasília,"SCLN 104, Bloco A, Loja 26, Asa Norte, Brasília",Asa Norte,"Asa Norte, Brasília",-47.8826666667,-15.7775000000,Cafe,30,Brazilian Real(R$),0,0,0,0,1,3.9,9ACD32,Good,12
6601005,Café Daniel Briand,30,Brasília,"SCLN 104, Bloco A, Loja 26, Asa Norte, Brasília",Asa Norte,"Asa Norte, Brasília",-47.8826666667,-15.7775000000,Cafe,30,Brazilian Real(R$),0,0,0,0,1,3.9,9ACD32,Good,12
6600569,Cantucci Bistrô,30,Brasília,"SCLN, 403, Bloco E, Loja 3, Asa Norte, Brasília",Asa Norte,"Asa Norte, Brasília",-47.8752666667,-15.7798750000,Italian,90,Brazilian Real(R$),0,0,0,0,3,3.6,9ACD32,Good,5
6600292,Casa do Biscoito Mineiro,30,Brasília,"SCLN 210, Bloco D, Loja 36/48, Asa Norte, Brasília",Asa Norte,"Asa Norte, Brasília",-47.8821361111,-15.7574722222,Bakery,45,Brazilian Real(R$),0,0,0,0,2,3.7,9ACD32,Good,12
6600414,El Paso Texas,30,Brasília,"SHCLN-CL 110, Bloco B, Loja 18, Asa Norte, Brasília",Asa Norte,"Asa Norte, Brasília",-47.8875000000,-15.7590000000,"Tex-Mex, Mexican",150,Brazilian Real(R$),0,0,0,0,4,3.8,9ACD32,Good,15
6600441,Maori,30,Brasília,"CLN 110, Bloco D, Loja 28, Asa Norte, Brasília",Asa Norte,"Asa Norte, Brasília",-47.8881666667,-15.7588333333,Brazilian,60,Brazilian Real(R$),0,0,0,0,3,3.6,9ACD32,Good,12
6600856,Ninny,30,Brasília,"SCNL 309, Loja 6, Asa Norte, Brasília",Asa Norte,"Asa Norte, Brasília",-47.8886666667,-15.7625000000,Italian,200,Brazilian Real(R$),0,0,0,0,4,3.5,9ACD32,Good,8
6600993,Objeto Encontrado,30,Brasília,"SCLN 102, Bloco B, Asa Norte, Brasília",Asa Norte,"Asa Norte, Brasília",-47.8830000000,-15.7831666667,Cafe,35,Brazilian Real(R$),0,0,0,0,2,3.8,9ACD32,Good,7
6600119,Café Savana,30,Brasília,"SCLN 116, Bloco A, Loja 4, Asa Norte, Brasília",Asa Norte,"Asa Norte, Brasília",-47.8933333333,-15.7400000000,Brazilian,90,Brazilian Real(R$),0,0,0,0,3,0,CBCBC8,Not rated,1
6600754,Carcassone,30,Brasília,"SCLN, 203, Bloco C, Loja 37, Asa Norte, Brasília",Asa Norte,"Asa Norte, Brasília",-47.8782916667,-15.7773055556,Bar Food,80,Brazilian Real(R$),0,0,0,0,3,0,CBCBC8,Not rated,3
6601133,Peixe na Rede,30,Brasília,"SCNL 309, Bloco B, Loja 48, Asa Norte, Brasília",Asa Norte,"Asa Norte, Brasília",-47.8888333333,-15.7621666667,"Seafood, Brazilian",100,Brazilian Real(R$),0,0,0,0,4,0,CBCBC8,Not rated,3
6600557,Nossa Cozinha Bistrô,30,Brasília,"SCLN, 402, Bloco C, Loja 60, Asa Norte, Brasília",Asa Norte,"Asa Norte, Brasília",-47.8757666667,-15.7805055556,International,140,Brazilian Real(R$),0,0,0,0,4,4.0,5BA829,Very Good,9
6600299,Valentina,30,Brasília,"SCLN 214, Bloco A, Loja 9/11, Asa Norte, Brasília",Asa Norte,"Asa Norte, Brasília",-47.8875083333,-15.7450333333,Pizza,90,Brazilian Real(R$),0,0,0,0,3,4.0,5BA829,Very Good,9
6600879,Babel,30,Brasília,"SCS 215, Bloco A, Loja 37, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.9216666667,-15.8345000000,Healthy Food,200,Brazilian Real(R$),0,0,0,0,4,2.8,FFBA00,Average,5
6600515,Boteco do Juca,30,Brasília,"CLS 405, Bloco A, Loja 4, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.8908333333,-15.8135000000,"Bar Food, Brazilian",40,Brazilian Real(R$),0,0,0,0,2,3.1,CDD614,Average,4
6600314,Haná,30,Brasília,"SCS 408, Bloco C, Loja 35, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.9008333333,-15.8228333333,Japanese,170,Brazilian Real(R$),0,0,0,0,4,2.7,FFBA00,Average,5
6600968,Kojma,30,Brasília,"SCLS 406, Bloco C, Loja 17, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.8953333333,-15.8188333333,Japanese,130,Brazilian Real(R$),0,0,0,0,4,3.4,CDD614,Average,6
6600963,La Chaumière,30,Brasília,"SCS 408, Bloco A, Loja 13, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.9013333333,-15.8226666667,French,250,Brazilian Real(R$),0,0,0,0,4,3.3,CDD614,Average,4
6600939,Libanus,30,Brasília,"CLS 206, Bloco C, Loja 36, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.8941666667,-15.8153333333,"Arabian, Brazilian, Pizza",120,Brazilian Real(R$),0,0,0,0,4,3.4,CDD614,Average,6
6600379,Sushi Loko,30,Brasília,"SCS 213, Bloco C, Loja 35, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.9156666667,-15.8310000000,Japanese,80,Brazilian Real(R$),0,0,0,0,3,2.9,FFBA00,Average,12
6600214,Beirute,30,Brasília,"CLS 109, Bloco A, Loja 2/6, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.9075000000,-15.8200000000,Arabian,90,Brazilian Real(R$),0,0,0,0,3,3.8,9ACD32,Good,9
6600336,Ernesto,30,Brasília,"CLS 115, Bloco C, Loja 14, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.9245000000,-15.8308333333,"Cafe, Desserts",70,Brazilian Real(R$),0,0,0,0,3,3.7,9ACD32,Good,5
6600920,Fogo de Chão,30,Brasília,"SHS 5, Bloco E, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.8925000000,-15.7928333333,Steak,250,Brazilian Real(R$),0,0,0,0,4,3.9,9ACD32,Good,7
6600611,Fred,30,Brasília,"SCLS 405, Bloco B, Loja 10, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.8905000000,-15.8138333333,German,180,Brazilian Real(R$),0,0,0,0,4,3.7,9ACD32,Good,6
6600970,Pizza à Bessa,30,Brasília,"SCS 214, Bloco C, Loja 40, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.9156666667,-15.8311666667,Pizza,50,Brazilian Real(R$),0,0,0,0,2,3.8,9ACD32,Good,12
6600940,Universal,30,Brasília,"SCS 210, Bloco C, Loja 18, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.9050000000,-15.8233333333,"Cafe, Brazilian",160,Brazilian Real(R$),0,0,0,0,4,3.7,9ACD32,Good,9
6600203,Banzai Sushi,30,Brasília,"CLS 103, Bloco B, Loja 6, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.8973333333,-15.8116666667,Japanese,90,Brazilian Real(R$),0,0,0,0,3,0,CBCBC8,Not rated,1
6600577,El Paso Texas,30,Brasília,"SCLS 404, Bloco C, Loja 23, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.8900000000,-15.8141666667,"Tex-Mex, Mexican",150,Brazilian Real(R$),0,0,0,0,4,0,CBCBC8,Not rated,2
6600124,Inácia Poulet Rôti,30,Brasília,"CLS 103, Bloco B, Loja 30/34, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.8930000000,-15.8070000000,Brazilian,140,Brazilian Real(R$),0,0,0,0,4,0,CBCBC8,Not rated,2
6600100,Loca Como tu Madre,30,Brasília,"SCLS 306, Bloco C, Loja 36, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.9013333333,-15.8120000000,"Brazilian, Grill",60,Brazilian Real(R$),0,0,0,0,3,0,CBCBC8,Not rated,3
6600652,Nippon,30,Brasília,"SHCS 403, Bloco D, Lojas 22/28, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.8861666667,-15.8085000000,"Sushi, Japanese",160,Brazilian Real(R$),0,0,0,0,4,0,CBCBC8,Not rated,3
6600495,Palace Long Fu,30,Brasília,"CLS 402, Bloco B, Loja 20, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.8853333333,-15.8088333333,Chinese,45,Brazilian Real(R$),0,0,0,0,2,0,CBCBC8,Not rated,2
6601251,Severina,30,Brasília,"SCS 201, Bloco B, Loja 25, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.8851666667,-15.8046666667,"Brazilian, North Eastern",140,Brazilian Real(R$),0,0,0,0,4,0,CBCBC8,Not rated,1
6601218,New Koto,30,Brasília,"SCS 212, Bloco B, Loja 26, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.9101666667,-15.8273333333,Japanese,200,Brazilian Real(R$),0,0,0,0,4,4.1,5BA829,Very Good,9
6600083,Villa Tevere,30,Brasília,"CLS 115, Bloco A, Loja 2, Asa Sul, Brasília",Asa Sul,"Asa Sul, Brasília",-47.9236666667,-15.8313333333,Italian,150,Brazilian Real(R$),0,0,0,0,4,4.2,5BA829,Very Good,14
6601606,Mormaii Surf Bar,30,Brasília,"Brasília Shopping - Piso 2, SCN 5, Bloco A, Asa Norte, Brasília","Brasília Shopping, Asa Norte","Brasília Shopping, Asa Norte, Brasília",-47.8890000000,-15.7873333333,"Japanese, Bar Food",100,Brazilian Real(R$),0,0,0,0,4,3.6,9ACD32,Good,10
6601589,Coco Bambu,30,Brasília,"Brasília Shopping - Piso 2, SCN 5, Bloco A, Asa Norte, Brasília","Brasília Shopping, Asa Norte","Brasília Shopping, Asa Norte, Brasília",-47.8890000000,-15.7865000000,International,230,Brazilian Real(R$),0,0,0,0,4,4.3,5BA829,Very Good,19
6600061,Galeteria Gaúcha,30,Brasília,"SHIN CA 7, Bloco A, Loja 94, Lago Norte, Brasília",Lago Norte,"Lago Norte, Brasília",-47.8817670000,-15.7185070000,"Grill, Brazilian",95,Brazilian Real(R$),0,0,0,0,3,3.5,9ACD32,Good,5
6600912,Don Giovanni,30,Brasília,"SHIS 11, Bloco H, Loja 12 e 16, Lago Sul, Brasília",Lago Sul,"Lago Sul, Brasília",-47.8680000000,-15.8356666667,Pizza,80,Brazilian Real(R$),0,0,0,0,3,3.4,CDD614,Average,6
6600654,Trattoria da Rosario,30,Brasília,"SHIS 17, Bloco H, Loja 107, Lago Sul, Brasília",Lago Sul,"Lago Sul, Brasília",-47.8720000000,-15.8605000000,Italian,240,Brazilian Real(R$),0,0,0,0,4,3.4,CDD614,Average,7
6600882,Tay Pá,30,Brasília,"SHIS 17, Bloco B, Loja 208, Lago Sul, Brasília",Lago Sul,"Lago Sul, Brasília",-47.8720000000,-15.8605000000,Peruvian,240,Brazilian Real(R$),0,0,0,0,4,3.6,9ACD32,Good,5
6601862,Taypá,30,Brasília,"Fashion Park, Shis Ql 17, Bloco G, Loja 208, Lago Sul, Brasília",Lago Sul,"Lago Sul, Brasília",-47.8723590000,-15.8606210000,"Peruvian, Latin American",100,Brazilian Real(R$),0,0,0,0,4,4.0,5BA829,Very Good,11
6601862,Taypá,30,Brasília,"Fashion Park, Shis Ql 17, Bloco G, Loja 208, Lago Sul, Brasília",Lago Sul,"Lago Sul, Brasília",-47.8723590000,-15.8606210000,"Peruvian, Latin American",100,Brazilian Real(R$),0,0,0,0,4,4.0,5BA829,Very Good,11
6601595,Outback Steakhouse,30,Brasília,"ParkShopping - Piso 2, SAI/SO, Área 6580, Guará I, Brasília","ParkShopping, Guará I","ParkShopping, Guará I, Brasília",-47.9562833333,-15.8345138889,"American, Grill",150,Brazilian Real(R$),0,0,0,0,4,4.3,5BA829,Very Good,12
6601595,Outback Steakhouse,30,Brasília,"ParkShopping - Piso 2, SAI/SO, Área 6580, Guará I, Brasília","ParkShopping, Guará I","ParkShopping, Guará I, Brasília",-47.9562833333,-15.8345138889,"American, Grill",150,Brazilian Real(R$),0,0,0,0,4,4.3,5BA829,Very Good,12
6601158,Manzuá,30,Brasília,"Pontão Lago Sul, SHIS 10, Lote 9, Lago Sul, Brasília","Pontão Lago Sul, Lago Sul","Pontão Lago Sul, Lago Sul, Brasília",-47.8728333333,-15.8256666667,Seafood,240,Brazilian Real(R$),0,0,0,0,4,3.4,CDD614,Average,7
6601158,Manzuá,30,Brasília,"Pontão Lago Sul, SHIS 10, Lote 9, Lago Sul, Brasília","Pontão Lago Sul, Lago Sul","Pontão Lago Sul, Lago Sul, Brasília",-47.8728333333,-15.8256666667,Seafood,240,Brazilian Real(R$),0,0,0,0,4,3.4,CDD614,Average,7
6601145,Bierfass Pontão,30,Brasília,"Pontão Lago Sul, SHIS 10, Lote 9, Lago Sul, Brasília","Pontão Lago Sul, Lago Sul","Pontão Lago Sul, Lago Sul, Brasília",-47.8740000000,-15.8248333333,"Brazilian, Seafood",200,Brazilian Real(R$),0,0,0,0,4,3.7,9ACD32,Good,11
6601143,Soho,30,Brasília,"Pontão Lago Sul, SHIS 10, Lote 9, Lago Sul, Brasília","Pontão Lago Sul, Lago Sul","Pontão Lago Sul, Lago Sul, Brasília",-47.8713333333,-15.8256666667,Japanese,220,Brazilian Real(R$),0,0,0,0,4,3.6,9ACD32,Good,6
6600599,Liv Lounge,30,Brasília,"Condomínio Life Resort, SHTN, Setor de Clubes Esportivos Norte, Brasília",Setor De Clubes Esportivos Norte,"Setor De Clubes Esportivos Norte, Brasília",-47.8495250000,-15.7853694444,Brazilian,160,Brazilian Real(R$),0,0,0,0,4,3.3,CDD614,Average,5
6600547,Salim Sou Eu,30,Brasília,"SCES, Trecho 2, Conjunto 34, Setor de Clubes Esportivos Sul, Brasília",Setor De Clubes Esportivos Sul,"Setor De Clubes Esportivos Sul, Brasília",-47.8671666667,-15.8175000000,Arabian,80,Brazilian Real(R$),0,0,0,0,3,3.1,CDD614,Average,6
6600503,Mangai,30,Brasília,"SCES, Trecho 2, Conjunto 41, Setor de Clubes Esportivos Sul, Brasília",Setor De Clubes Esportivos Sul,"Setor De Clubes Esportivos Sul, Brasília",-47.8370000000,-15.8178333333,"North Eastern, Bar Food",80,Brazilian Real(R$),0,0,0,0,3,3.9,9ACD32,Good,10
6600440,Nau,30,Brasília,"SCES, Trecho 2, Conjunto 41, Setor de Clubes Esportivos Sul, Brasília",Setor De Clubes Esportivos Sul,"Setor De Clubes Esportivos Sul, Brasília",-47.8365000000,-15.8181666667,Seafood,130,Brazilian Real(R$),0,0,0,0,4,3.9,9ACD32,Good,9
6600542,Avenida Paulista,30,Brasília,"SCES, Trecho 2, Lote 41, Setor de Clubes Esportivos Sul, Brasília",Setor De Clubes Esportivos Sul,"Setor De Clubes Esportivos Sul, Brasília",-47.8338333333,-15.8193333333,"Italian, Pizza",150,Brazilian Real(R$),0,0,0,0,4,0,CBCBC8,Not rated,0
6600456,Galeteria Beira Lago,30,Brasília,"Clube ASES, SCES, Trecho 2, Conjunto 32/33, Setor de Clubes Esportivos Sul, Brasília",Setor De Clubes Esportivos Sul,"Setor De Clubes Esportivos Sul, Brasília",-47.8733333333,-15.8170000000,Brazilian,55,Brazilian Real(R$),0,0,0,0,2,0,CBCBC8,Not rated,3
6601269,Chiquinho Sorvetes,30,Brasília,"Shopping Alameda - Piso 2, CSB 2, Lotes 1/2/3/4, Taguatinga, Brasília","Shopping Alameda, Taguatinga","Shopping Alameda, Taguatinga, Brasília",-48.0571166667,-15.8354305556,Ice Cream,15,Brazilian Real(R$),0,0,0,0,1,3.3,CDD614,Average,5
6600116,Gero,30,Brasília,"Shopping Iguatemi - piso 1, SHIN CA 4, Lote A, Lago Norte, Brasília","Shopping Iguatemi, Lago Norte","Shopping Iguatemi, Lago Norte, Brasília",-47.8858120000,-15.7201180000,Italian,350,Brazilian Real(R$),0,0,0,0,4,3.5,9ACD32,Good,9
6600162,Outback Steakhouse,30,Brasília,"Shopping Iguatemi - Piso 1, SHIN CA 4, Lote A, Lago Norte, Brasília","Shopping Iguatemi, Lago Norte","Shopping Iguatemi, Lago Norte, Brasília",-47.8858120000,-15.7201180000,American,150,Brazilian Real(R$),0,0,0,0,4,3.5,9ACD32,Good,6
6601848,Madero,30,Brasília,"SCS, Quadra 07, Bloco A, s/n, Setor Comercial Sul, Asa Sul, Brasilia","Shopping Pátio Brasil, Asa Sul","Shopping Pátio Brasil, Asa Sul, Brasília",-47.8933170000,-15.7946490000,"Steak, Burger",0,Brazilian Real(R$),0,0,0,0,1,4.1,5BA829,Very Good,7
6601848,Madero,30,Brasília,"SCS, Quadra 07, Bloco A, s/n, Setor Comercial Sul, Asa Sul, Brasilia","Shopping Pátio Brasil, Asa Sul","Shopping Pátio Brasil, Asa Sul, Brasília",-47.8933170000,-15.7946490000,"Steak, Burger",0,Brazilian Real(R$),0,0,0,0,1,4.1,5BA829,Very Good,7
6601634,American Prime Steakhouse,30,Brasília,"Shopping Quê! - Térreo, Avenida Castanheira, Rua 36 Norte, Lote 5, Águas CLaras, Brasília","Shopping Quê!, Águas Claras","Shopping Quê!, Águas Claras, Brasília",-48.0375000000,-15.8336666667,"Grill, American",150,Brazilian Real(R$),0,0,0,0,4,3.5,9ACD32,Good,10
6601623,Kojima,30,Brasília,"Shopping Quê! - Térreo, Avenida Castanheira, Rua 36 Norte, Lote 5, Águas CLaras, Brasília, Águas Claras, Brasília","Shopping Quê!, Águas Claras","Shopping Quê!, Águas Claras, Brasília",-48.0373333333,-15.8336666667,Japanese,130,Brazilian Real(R$),0,0,0,0,4,3.6,9ACD32,Good,8
6601086,Bruno's Pizza,30,Brasília,"CLSW 301, Bloco C 76, Sudoeste, Brasília",Sudoeste,"Sudoeste, Brasília",-47.9431666667,-15.8095000000,Pizza,50,Brazilian Real(R$),0,0,0,0,2,3.4,CDD614,Average,6
6601086,Bruno's Pizza,30,Brasília,"CLSW 301, Bloco C 76, Sudoeste, Brasília",Sudoeste,"Sudoeste, Brasília",-47.9431666667,-15.8095000000,Pizza,50,Brazilian Real(R$),0,0,0,0,2,3.4,CDD614,Average,6
6601283,Capital Steakhouse,30,Brasília,"CLSW 104, Bloco A, Loja C, Sudoeste, Brasília",Sudoeste,"Sudoeste, Brasília",-47.9278444444,-15.8025888889,"American, International",120,Brazilian Real(R$),0,0,0,0,4,3.4,CDD614,Average,10
6601001,Potiguar Caldos,30,Brasília,"CLSW 504, Bloco B, Loja 34, Sudoeste, Brasília",Sudoeste,"Sudoeste, Brasília",-47.9326666667,-15.7966666667,"Bar Food, Brazilian",100,Brazilian Real(R$),0,0,0,0,4,3.2,CDD614,Average,4
6601457,Brazilian American Burgers,30,Brasília,"CLSN 301, Bloco C, Loja 86, Sudoeste, Brasília",Sudoeste,"Sudoeste, Brasília",-47.9210277778,-15.7975305556,"American, Burger",50,Brazilian Real(R$),0,0,0,0,2,3.9,9ACD32,Good,11
6601549,It Speed Lunch,30,Brasília,"CSA 1, Lote 4/5, Taguatinga, Brasília",Taguatinga,"Taguatinga, Brasília",-48.0525000000,-15.8331666667,"Grill, Brazilian",50,Brazilian Real(R$),0,0,0,0,2,3.7,9ACD32,Good,8
6601325,Capricho Mineiro,30,Brasília,"QND 28, Lote 13, Loja 1, Taguatinga, Brasília",Taguatinga,"Taguatinga, Brasília",-48.0663333333,-15.8065000000,Brazilian,40,Brazilian Real(R$),0,0,0,0,2,0,CBCBC8,Not rated,0
6601894,NAVE MÃE FAST FOOD GOURMET,30,Brasília,"Taguatinga, Brasília, Brasília",Taguatinga,"Taguatinga, Brasília",-48.0528417718,-15.8395368082,"Brazilian, Gourmet Fast Food, Healthy Food, Street Food",0,Brazilian Real(R$),0,0,0,0,1,0,CBCBC8,Not rated,1
